Name ,State,District,tehsil,village,shape_length,shape_area,longtitude,latitude,electricity,treated_water,electronics,phone,transport
Kandhargarh (185),3,53,270,39647,0.0681324022173,0.000234575628597,75.98318904254035,30.372125373261838,94.9,84.0,30.93333333333333,87.2,70.1
Mimsa (86),3,53,270,39648,0.148181850681,0.00111717233091,75.96373504784646,30.391156551460824,98.5,85.8,33.96666666666667,72.5,55.5
Manah (87),3,53,270,39649,0.0707463916473,0.00020247771888299998,75.93944726141599,30.403783027928682,99.4,51.1,30.36666666666666,92.2,64.4
Lohar Majra (80),3,53,270,39650,0.0792078171276,0.000233296901698,75.94873393128985,30.4221299846767,96.8,59.1,33.7,73.19999999999997,83.9
Issi (79),3,53,270,39651,0.10935021588400001,0.000533519944523,75.93570428000744,30.417327824860138,99.0,59.0,38.3,88.4,69.89999999999999
Rajinder Puri (90),3,53,270,39652,0.0954624644828,0.0005450344723,75.9074281502452,30.426522607511057,93.9,85.80000000000003,32.66666666666667,84.19999999999997,65.2
Ruldu Singhwala (91),3,53,270,39654,0.08679071153380001,0.000300940002291,75.89321658866629,30.41507339187399,98.0,90.1,33.0,68.1,70.7
Bararwal (92),3,53,270,39655,0.152829685313,0.00110761796023,75.8843093544682,30.39608678192218,98.4,90.3,35.03333333333334,76.7,60.6
Dohla (93),3,53,270,39656,0.0650817244444,0.00022744772697099998,75.88684104467616,30.376917098620826,95.7,40.5,32.53333333333334,87.2,70.5
Dhura (97),3,53,270,39657,0.10018911026,0.00041959056620099994,75.89489643850006,30.350385055136773,95.5,82.3,29.96666666666667,74.9,60.1
Harchandpur (98),3,53,270,39658,0.10179846760099999,0.0005497477384539999,75.9049594111288,30.36781910509956,100.0,65.0,30.766666666666666,75.5,64.0
Dhandra (99),3,53,270,39659,0.0864289575884,0.00037852980439499994,75.91217577365609,30.395057533874766,94.3,92.8,31.43333333333333,76.6,58.1
Sherpur Sodhian (88),3,53,270,39660,0.06474676311540001,0.000251642399647,75.93228775021453,30.393687870219537,99.3,80.4,37.66666666666667,94.9,92.0
Jakhlan (100),3,53,270,39661,0.108372031854,0.000453235848481,75.9325048809298,30.381359773580872,96.6,80.9,29.2,88.0,63.3
Meerheri (102),3,53,270,39662,0.057603180922300004,0.000193547865807,75.92385907617229,30.368434654238683,98.6,99.4,48.26666666666666,91.7,58.7
Kaulseri (101),3,53,270,39663,0.0702542516025,0.00028621819514,75.94230825619013,30.36957295213136,97.9,77.6,33.333333333333336,85.7,66.3
Bhadalwadh (103),3,53,270,39664,0.09635560049650001,0.000330463652573,75.92601760533017,30.355199572174115,99.5,68.0,34.833333333333336,90.0,66.5
Bhojowali (104),3,53,270,39665,0.0960984814441,0.000519425609559,75.91468030678008,30.335984759532668,97.3,81.6,31.966666666666654,79.3,76.9
Palasaur (105),3,53,270,39666,0.137505087433,0.000761808638334,75.92713027897673,30.32544352850823,99.6,83.9,26.700000000000006,72.9,52.9
Bhalwan (107),3,53,270,39667,0.148853633918,0.0009725234478810001,75.94577382894886,30.319547536990623,97.0,53.5,30.566666666666666,82.0,65.1
Bhullarheri (106),3,53,270,39668,0.143271427357,0.0009625898154189999,75.95736846232138,30.352552058838338,98.6,71.5,30.033333333333346,75.5,67.5
Mehsampur (228),3,53,271,39670,0.10690344242699999,0.0004145485082190001,75.97798662340541,30.35354646019522,95.5,47.8,28.1,88.8,75.8
Nandgarh (231),3,53,271,39671,0.0669342646906,0.00020623933132799996,75.97546379091371,30.332795401025123,100.0,50.0,24.16666666666667,78.1,60.6
Rasulpur Chhanna (230),3,53,271,39672,0.0807663980993,0.0002873998236,75.9761162580001,30.321794041327,97.6,48.8,27.36666666666667,78.89999999999998,57.0
Dittupur (229),3,53,271,39673,0.057972450959099996,0.000157066715507,75.99774870572371,30.332548678978696,85.7,100.0,30.6,81.6,73.5
Gehlan (44),3,53,271,39674,0.0725519561134,0.000263322741095,75.9920210004032,30.319555377812435,98.7,85.30000000000003,34.6,83.4,66.0
Sakrodi (43),3,53,271,39675,0.08973296897579999,0.00047999201575,76.0114753435708,30.31872052214709,98.2,83.2,36.26666666666667,76.2,67.7
Fatehgarh Bhadson (12),3,53,271,39676,0.0732228182143,0.000299487648202,76.03358444678736,30.327388962584,99.2,79.7,24.83333333333333,76.1,63.0
Jolian (13),3,53,271,39677,0.0574562311374,0.00022095195744599997,76.04998799776617,30.32876106394366,93.3,73.2,26.46666666666667,69.60000000000001,57.7
Panwan (14),3,53,271,39678,0.0679981552274,0.000228228638012,76.03653357900009,30.31339249201756,100.0,69.8,30.366666666666664,77.4,54.4
Dialgarh (38),3,53,271,39679,0.12243731189899999,0.00046533035428400005,75.58157038923548,30.15482727899177,99.5,98.1,28.533333333333346,69.10000000000001,65.2
Bakhtra (17),3,53,271,39680,0.0782508876257,0.000252141708685,76.06595483050006,30.313402871538983,96.2,87.69999999999997,31.433333333333334,82.3,49.6
Bakhopir (16),3,53,271,39681,0.0732539678767,0.00022984790705300002,76.05863504053559,30.302238596347536,99.2,52.9,44.16666666666668,90.0,71.7
Bakhtri (18),3,53,271,39682,0.07259807615019999,0.00028158465455299994,76.07549010237818,30.30076716238716,95.2,95.9,28.33333333333333,77.5,57.1
Majha (19),3,53,271,39683,0.0542681202879,0.000202294800412,76.08982348101705,30.29759277483879,96.9,97.4,29.4,81.6,55.90000000000001
Bibar (21),3,53,271,39684,0.0931913883007,0.000349877841242,76.11738247203705,30.306599563032588,95.5,91.9,26.700000000000006,54.5,55.7
Bibri (22),3,53,271,39685,0.07380135653360001,0.000225375282783,76.1279390788207,30.303911536230544,92.1,90.8,27.600000000000005,58.5,53.3
Bharo (24),3,53,271,39686,0.10397131181399999,0.00045286297326,76.15310695332442,30.310990971574878,99.0,93.9,28.700000000000006,76.9,63.9
Dehlewal (23),3,53,271,39687,0.0691902365222,0.00020577243512200002,76.14375997250009,30.301037816772922,95.5,92.8,30.366666666666664,95.5,75.0
Nurpura (26),3,53,271,39688,0.08620379500700001,0.00033782482918900004,76.17563576899983,30.297088356334427,99.4,78.19999999999997,31.66666666666666,78.8,69.2
Bhuraj (71),3,53,271,39689,0.0728990950088,0.000270629374389,76.19351043344301,30.288564487190737,97.8,97.2,28.866666666666664,78.10000000000002,71.5
Lakhewal (70),3,53,271,39690,0.082236583221,0.00027691532457400003,76.18359767184717,30.280803249671067,98.3,89.9,40.06666666666667,89.9,92.4
Channo (69),3,53,271,39691,0.10186135223500001,0.000435704884675,76.17096137413427,30.26619033150189,99.7,94.4,38.266666666666666,95.7,80.5
Fatehnagar Alias Munshiwala (29),3,53,271,39692,0.140707334243,0.00048406525033899996,76.15321925850009,30.253731099695244,98.6,97.7,31.96666666666667,79.7,52.4
Kalajhar (28),3,53,271,39693,0.09127201799589998,0.00036472939148600003,76.15394389800015,30.27048812870032,99.0,95.8,31.700000000000006,76.7,70.4
Kheri Gillan (27),3,53,271,39694,0.10279277532,0.00036615697918699995,76.15525378566241,30.289143971098728,99.5,94.8,29.700000000000006,84.5,74.2
Shahpur (25),3,53,271,39695,0.0381332285889,6.399526728899999e-05,76.1626768172688,30.29864336753593,99.2,98.4,34.666666666666664,91.9,79.1
Phumanwal (32),3,53,271,39696,0.106805511566,0.000540776192672,76.13293414208471,30.281901434488358,98.8,86.6,29.46666666666667,85.0,59.1
Nakta (33),3,53,271,39697,0.0761015867433,0.000325056918643,76.11007207794466,30.275633124669586,98.8,67.7,32.4,85.99999999999999,63.40000000000001
Rajpura (31),3,53,271,39698,0.082355497193,0.000265319426946,76.13471966891579,30.266063103269573,97.9,80.7,31.066666666666666,87.6,68.2
Masani (30),3,53,271,39699,0.051235364592,0.000117150972059,76.13661780459375,30.256693287221538,96.1,98.7,32.9,86.89999999999998,72.4
Matran (59),3,53,271,39700,0.0894467844887,0.000289631628034,76.10193596950006,30.229344912593266,90.3,97.2,28.933333333333334,81.1,60.6
Nadampur (35),3,53,271,39701,0.124661631407,0.0006601139051089999,76.11924319485775,30.24730153359917,97.6,79.19999999999997,29.03333333333333,79.3,52.7
Harditpura (34),3,53,271,39702,0.107007562722,0.000347599555949,76.10701653729849,30.262743406836876,98.7,92.7,29.466666666666665,87.60000000000002,51.5
Majhi (20),3,53,271,39703,0.16037604951,0.000848959855636,76.0982609085001,30.286652649047824,97.4,86.89999999999998,26.8,80.69999999999997,61.3
Alo Arkh (38),3,53,271,39704,0.0857144404183,0.000414252373631,76.06703338373899,30.283761486567755,99.3,79.9,29.73333333333333,75.9,54.4
Kakra (41),3,53,271,39705,0.191493963793,0.00128635028997,76.02734119461796,30.292620607057465,97.5,92.2,30.700000000000006,77.1,56.7
Turi (37),3,53,271,39707,0.06356252468569999,0.00018599877192,76.08608551821794,30.276930241157626,97.6,80.7,36.93333333333333,69.9,91.6
Balad Kalan (36),3,53,271,39708,0.158568720725,0.0008005518984530001,76.08253661406106,30.25892160055577,98.2,94.9,32.333333333333336,81.1,62.3
Balad Khurd (57),3,53,271,39709,0.12456031827500001,0.00047787715900699993,76.07826319504187,30.244342259750734,97.5,83.6,29.66666666666667,75.4,57.1
Nandgarh Alias Thaman Singhwala (58),3,53,271,39710,0.08784732734510001,0.00036613987047800004,76.08556932947585,30.23005167485263,98.3,92.4,37.3,72.80000000000003,72.9
Bhatiwal Khurd (54),3,53,271,39711,0.016401619821600003,1.54688025032e-05,76.03935376222074,30.191057089893263,96.7,98.3,26.466666666666665,81.10000000000002,62.8
Naraingarh (98),3,53,271,39712,0.11201306449300001,0.00044783492009800005,76.04396170073977,30.176329417155102,98.0,25.8,31.33333333333333,88.1,63.1
Bhatiwal Kalan (53),3,53,271,39713,0.19199087429699999,0.000905045121967,76.0331224467501,30.20677266506948,98.5,59.2,26.6,71.2,47.7
Balial (56),3,53,271,39714,0.14379298747000002,0.0010040181375099999,76.05311870856394,30.23191676978661,96.4,74.8,28.700000000000006,76.8,47.4
Retgarh (52),3,53,271,39715,0.115717525122,0.00048105899104100005,76.01704966617558,30.22995444216929,99.4,96.4,27.366666666666664,67.5,40.0
Rampura (51),3,53,271,39716,0.127774351677,0.00048582030501,76.02147864900013,30.242878490959303,97.0,72.19999999999997,33.03333333333334,76.5,51.1
Phaguwala (50),3,53,271,39717,0.103713771937,0.000521974902627,76.00161373631585,30.255420407552833,96.3,80.19999999999997,32.23333333333334,86.3,70.0
Rai Singhwala (49),3,53,271,39718,0.07144860516269999,0.00028796209950700003,75.99578650828556,30.282302730076594,98.0,90.1,32.2,80.2,46.1
Sangatpura (42),3,53,271,39719,0.07492595443660001,0.000268485167264,76.0042047177168,30.299793730520605,85.0,94.5,31.73333333333333,79.6,58.3
Ramnagar Alias Ghumand Singhwala (46),3,53,271,39720,0.0853636545405,0.00033281364685400005,75.98659644515351,30.305274180749283,100.0,94.1,52.93333333333334,100.0,141.2
Kheri Chandwan (45),3,53,271,39721,0.0632664861459,0.000205626568061,75.96867545855417,30.310406524878893,97.9,89.60000000000002,32.63333333333333,91.7,65.60000000000001
Santokhpura (232),3,53,271,39722,0.118831859291,0.00033448198456700006,75.97421674325017,30.290595502345184,97.8,81.5,27.899999999999995,76.1,65.2
Julan (233),3,53,271,39723,0.106685266615,0.00045996184969,75.95809242779472,30.291849843386558,96.6,81.19999999999997,31.9,86.7,74.0
Harkishanpura (47),3,53,271,39724,0.12872928109999998,0.0006772737799979999,75.97805832350234,30.27272617318812,99.0,96.9,35.5,94.5,60.0
Roshanwala (48),3,53,271,39725,0.06586822937850001,0.000192767131073,75.98896457936195,30.259446952420944,99.3,97.9,35.23333333333333,80.3,58.5
Jhuneri (107),3,53,271,39726,0.194084474811,0.00120299216129,75.9880707535001,30.233241121802568,98.0,86.7,31.03333333333333,77.0,58.5
Batriana (106),3,53,271,39727,0.10683044626499999,0.0006351594231419999,75.99306491317708,30.206859722212872,99.3,90.4,30.43333333333333,84.9,60.5
Kapial (104),3,53,271,39728,0.12102079125199999,0.000784909108216,76.01045989724264,30.19547070662145,99.5,79.9,37.333333333333336,65.0,68.9
Ramgarh (99),3,53,271,39729,0.0626459007419,0.00020923931835299997,76.03081816924656,30.18377084801727,97.1,35.3,26.96666666666667,79.5,57.3
Basiarkh (97),3,53,271,39730,0.130941415166,0.0007366068110510001,76.05257550175014,30.143260690117696,96.6,73.9,31.066666666666666,74.39999999999998,68.4
Bijalpur (101),3,53,271,39731,0.117096963683,0.000511994558381,76.0034452778803,30.154459040404106,97.3,94.4,29.0,73.7,55.3
Akbarpur (103),3,53,271,39732,0.10819813008700001,0.00046498291682099994,76.00078954500009,30.171793249717155,98.5,62.1,30.0,87.3,72.4
Nagra (109),3,53,271,39733,0.24876281388799998,0.00159452936066,75.95294857992316,30.170930678534088,98.0,69.9,30.633333333333336,77.1,49.8
Sangheri (105),3,53,271,39734,0.11362936988399999,0.0006800141484419998,75.97698727267095,30.186038636264016,97.0,75.4,27.633333333333336,80.9,59.1
Gharachon (108),3,53,271,39735,0.230201104561,0.0022044894205000003,75.95267133773342,30.221730986429968,98.6,75.9,31.500000000000004,81.9,61.7
Gurdaspura (31),3,53,271,39736,0.09793704709930001,0.00029400964690499997,75.93847675400008,30.248776388914226,98.8,67.7,34.86666666666667,82.6,83.8
Ghabdan (30),3,53,271,39737,0.170039961872,0.0011364322954000002,75.94479574500008,30.272283062406192,96.7,68.1,28.2,76.8,59.90000000000001
Laddi (29),3,53,271,39738,0.08134652038910001,0.000299703916938,75.93750217845258,30.293323902983612,96.7,64.6,30.03333333333333,87.1,58.7
Rupaheri (237),3,53,271,39739,0.08115631996989998,0.00034108280125200006,75.9045787832618,30.299596244475428,97.9,55.5,29.23333333333333,78.0,65.2
Balian (28),3,53,271,39740,0.160190796711,0.000927170074628,75.90378571958217,30.28524943010757,97.3,63.4,26.566666666666666,65.7,52.0
Bhindran (33),3,53,271,39741,0.133835809524,0.000717469713754,75.90707066900013,30.269509389096694,97.7,66.4,25.83333333333333,82.4,50.3
Kalodi (32),3,53,271,39742,0.0937642871847,0.000406688350047,75.93075709096223,30.239306183602253,97.0,67.3,33.03333333333333,79.4,61.90000000000001
Balwar Kalan (42),3,53,271,39743,0.06448012702219999,0.000177943903096,75.9218418535213,30.22649004292077,97.8,82.1,29.766666666666666,80.7,69.3
Gagarpur (55),3,53,271,39746,0.117367773703,0.000699571818376,75.91079568602294,30.19309155321986,98.0,69.0,29.0,72.9,60.4
Kheri (47),3,53,271,39747,0.153985359508,0.0007883690288130001,75.87805909525622,30.190442269263315,97.1,65.2,28.8,83.0,54.1
Illwal (44),3,53,271,39748,0.13528746462400001,0.000805412773659,75.89576926488127,30.21436820896309,99.4,81.6,29.16666666666666,68.2,41.5
Kammo Majra kalan (45),3,53,271,39749,0.054974531478,0.000149059568481,75.87452122886492,30.20878365047082,97.2,67.9,27.9,79.3,65.2
Sohian (39),3,53,271,39751,0.08524949702819999,0.000312830185293,75.87527320144574,30.235449835265797,98.1,38.0,30.5,81.6,48.3
Khurani (41),3,53,271,39752,0.08493323507760002,0.000255587882167,75.9076267809723,30.235397510721892,98.7,76.5,31.76666666666667,78.5,53.7
Khurana (40),3,53,271,39753,0.0970012793604,0.00040220550471300006,75.90330533041981,30.24937943972361,97.7,80.9,31.46666666666667,78.30000000000003,53.5
Saron (27),3,53,271,39755,0.165546825384,0.00132486822557,75.88986578938358,30.3210490981968,97.6,77.69999999999997,28.33333333333333,74.6,57.4
Deh Kalan (239),3,53,271,39757,0.134418361161,0.000470958595915,75.86454511359744,30.296695800131488,95.5,70.4,30.133333333333336,69.9,63.7
Mohamadpur Risaldarwala (240),3,53,271,39758,0.06039733985140001,0.000180163977086,75.84444138212321,30.295538714741497,98.0,60.0,35.666666666666664,86.0,69.0
Banganwali (20),3,53,271,39759,0.0967423813648,0.00028999108319300004,75.81441487825016,30.28690837529973,99.2,86.5,29.96666666666667,77.8,60.5
Akoi (21),3,53,271,39760,0.08958976710010001,0.000428832306769,75.83195595085171,30.281423648373504,99.0,70.6,30.73333333333333,83.80000000000003,55.2
Thalesh (25),3,53,271,39761,0.0678513899169,0.00024479627270599996,75.85675402275155,30.283379654526637,99.1,76.1,34.1,77.60000000000002,63.6
Mangwal (35),3,53,271,39764,0.238752283138,0.0009702464802030001,75.87497246227622,30.257841314261103,98.8,64.7,37.76666666666667,83.4,81.7
Kammo Majra Khurd (36),3,53,271,39765,0.0618653357459,0.00017747866031000002,75.85966216947169,30.227738425835643,98.8,87.3,29.66666666666667,90.1,55.3
Ramnagar Sibian (37),3,53,271,39766,0.07791156479719999,0.000316136975925,75.84821864200012,30.221713613968234,99.6,94.4,24.966666666666665,47.9,27.5
Kanoi (46),3,53,271,39767,0.109784344118,0.00047122533650899995,75.8515208937963,30.20181445860186,100.0,53.5,33.7,75.9,76.6
Tung (48),3,53,271,39768,0.116890991843,0.0006542791807230001,75.84076017398479,30.184995348400435,97.5,50.1,31.23333333333333,75.5,56.5
Kular Khurd (51),3,53,271,39769,0.16659171964299999,0.0011070028793800002,75.86322390035588,30.16824315659323,98.4,77.30000000000003,30.93333333333333,80.69999999999997,60.0
Chatha Sekhwan (8),3,53,271,39770,0.18143051392999998,0.00112916044927,75.80210544777805,30.19133193020389,97.4,66.5,30.066666666666666,76.4,57.9
Upli (7),3,53,271,39771,0.12928783367000002,0.00091162323723,75.822810211388,30.212961584520198,98.6,63.0,28.566666666666666,67.4,51.3
Badrukhan (16),3,53,271,39772,0.23031530079999998,0.00197163643969,75.79162417681778,30.247604799043412,98.9,85.7,30.766666666666666,80.80000000000003,59.2
Andheri (22),3,53,271,39773,0.0666406620792,0.000231679587461,75.81192298490156,30.272117082637124,100.0,81.9,31.36666666666667,87.19999999999997,70.1
Khilrian (19),3,53,271,39774,0.0820186059506,0.000319467614837,75.80634829150011,30.295678023082303,99.4,83.69999999999997,31.4,83.0,68.39999999999999
Changal (18),3,53,271,39775,0.12361536499800001,0.000676931876241,75.79143626535465,30.283519747546958,97.2,70.6,27.90000000000001,83.6,62.6
Lidran (17),3,53,271,39776,0.0575810865881,0.00020039906291499998,75.77283378030097,30.28598873871875,100.0,70.6,26.4,71.9,48.6
Bhamabaddi (65),3,53,271,39778,0.196507083495,0.001704050024,75.7546549574945,30.25896134960789,100.0,50.2,29.6,80.7,64.5
Ubhawal (6),3,53,271,39779,0.249025862775,0.00177591689935,75.77179782987605,30.209974959392184,99.0,69.7,29.566666666666666,74.7,53.9
Qila Bharian (5),3,53,271,39780,0.11186628164899999,0.0006211218264400001,75.72930509913539,30.20811806236895,96.8,77.5,27.16666666666667,82.29999999999998,59.0
Duggan (67),3,53,271,39781,0.202176255469,0.0014475067967700001,75.72883621517201,30.24104651036373,98.5,65.3,28.5,82.7,56.2
Kunran (68),3,53,271,39782,0.127994375222,0.000650064273766,75.7054186397732,30.240868914856605,98.0,73.3,24.23333333333333,67.3,55.5
Mander Kalan (3),3,53,271,39784,0.12622502298000002,0.00037186028996199995,75.63993609642353,30.178108377100216,95.9,29.1,22.83333333333333,55.2,32.0
Loha Khera (1),3,53,271,39785,0.352163812358,0.00086181008012,75.61298410400008,30.179289808028326,94.8,39.5,25.03333333333333,67.89999999999999,39.5
Bugar (82),3,53,271,39786,0.135701901115,0.000401933715981,75.59444969096495,30.21599486154201,96.3,40.7,22.633333333333336,77.7,41.9
Mander Khurd (81),3,53,271,39787,0.22999605614500002,0.00090034999901,75.58584250000013,30.202624227152967,98.7,33.2,24.566666666666674,82.1,43.9
Sahoke (83),3,53,271,39788,0.11149065063100001,0.0004903339270749999,75.58310704477333,30.190373721470962,93.9,24.8,27.83333333333334,68.6,41.6
Dhadrian (77),3,53,271,39791,0.185059321059,0.00103465973022,75.58755398340321,30.16953920238814,96.7,36.5,29.83333333333333,74.2,43.2
Dialgarh (78),3,53,271,39792,0.10762986297499999,0.000213897298906,76.04726228150014,30.310586770236448,95.3,10.0,26.266666666666666,77.6,46.7
Togawal (76),3,53,271,39793,0.11992694569,0.0006092915938759999,75.61434533107439,30.150704153264087,96.2,17.5,24.33333333333333,67.2,44.2
Bhawanigarh (M Cl),3,53,271,800272,0.11447937238900001,0.0005527388910820001,76.03993431190986,30.26227145501133,99.4,91.17142857142859,39.67857142857143,88.30714285714285,67.23571428571428
Sangrur (M Cl),3,53,271,800273,0.21209510792300001,0.00203522093401,75.83747275083323,30.250522206801183,99.68636363636364,85.27727272727273,42.48484848484847,89.68636363636367,77.0909090909091
Longowal (M Cl),3,53,271,800274,0.70835571529,0.00695317981273,75.6775607945001,30.193783516310816,98.95,91.47857142857143,32.17142857142857,78.9357142857143,59.992857142857154
Jharon (14),3,53,272,39794,0.14596498815700001,0.000983317463402,75.64474015573812,30.12954367624195,92.1,72.7,26.366666666666664,88.80000000000003,42.7
Shahpur Kalan (13),3,53,272,39795,0.193102674451,0.0013681234918699998,75.68076013911377,30.13536733878203,95.5,66.1,27.566666666666666,64.7,43.9
Sheron (12) (Part),3,53,272,39796,0.254525374277,0.0031779414201399997,75.7273200835984,30.143336740263805,96.8,79.60000000000002,28.2,71.80000000000003,50.1
Namol (11),3,53,272,39797,0.208358475862,0.00136765201616,75.755400181857,30.17969766022412,98.0,94.2,27.7,73.5,47.7
Bharur (9),3,53,272,39798,0.0805406597956,0.00028231609884099996,75.82131625584547,30.176841351860503,97.9,26.8,27.53333333333333,64.9,42.1
Shahpur Khurd Alias Lakhmirwala (10),3,53,272,39799,0.11813752325600001,0.0005048706322880001,75.80623542827523,30.16349037128828,99.0,96.5,32.86666666666667,84.4,69.5
Akalgarh (50),3,53,272,39800,0.10852406526799999,0.000264248332246,75.82709444375007,30.154301298356764,98.6,73.5,29.83333333333333,75.2,62.6
Chatha Nakta (49),3,53,272,39801,0.0937840803552,0.000276044272579,75.83734806472586,30.15741967792934,95.5,27.6,30.566666666666666,84.3,47.8
Biggarwal (53),3,53,272,39802,0.170849900732,0.0008892759772410001,75.85518170265533,30.13013678209182,93.6,85.8,27.066666666666666,70.10000000000001,46.3
Mard Khera (52),3,53,272,39803,0.0634502223735,0.00020701488128500002,75.86759074048821,30.147365878049985,96.2,98.1,31.2,87.8,78.2
Mehlan (54),3,53,272,39804,0.21277944871399998,0.0022798580498800004,75.90256249649042,30.15314164419345,98.0,67.3,31.7,86.6,65.2
Gobindpura Nagri (51),3,53,272,39805,0.12974274077,0.000487960930175,75.93590776125012,30.16226204202013,95.5,85.6,27.700000000000006,83.9,49.6
Mauran (58),3,53,272,39806,0.152197307161,0.00122257754319,75.92814697674301,30.12871282544478,98.9,83.5,30.8,89.99999999999999,54.6
Gujran (110),3,53,272,39807,0.192968099454,0.00162519609592,75.96582330086778,30.123965622825953,97.9,65.8,27.93333333333333,73.89999999999998,47.2
Khanpur Faqiran (102),3,53,272,39808,0.0884732654325,0.00041353266582899994,75.98518136157242,30.149298700077733,99.6,60.0,31.73333333333333,79.1,60.2
Ghanaur Jattan (100),3,53,272,39809,0.08315946648789999,0.000426679048858,76.02127242996653,30.172803772228516,95.8,44.4,29.0,81.0,53.3
Kahangarh (96),3,53,272,39810,0.0985923280329,0.000363428306262,76.04802355300012,30.162454320267162,95.5,79.80000000000003,32.63333333333333,88.4,63.6
Dialgarh Jejian (123),3,53,272,39811,0.113531474675,0.000561989145085,76.03054812433203,30.136723223020624,99.7,85.8,30.066666666666666,92.5,59.5
Khanal Kalan (122),3,53,272,39812,0.15417124009299998,0.0011363747626600001,76.00988499777316,30.12444176835123,97.7,83.9,29.100000000000005,78.3,53.6
Khanal Khurd (121),3,53,272,39813,0.0989772704803,0.000550742845662,76.00074839616485,30.104694567390933,99.2,96.2,31.9,90.6,66.2
Kamalpur (126),3,53,272,39814,0.165725130176,0.0011123222395,76.04567747673411,30.108754347832928,98.2,71.6,31.1,77.6,54.8
Ghanaur Rajputa (125),3,53,272,39816,0.12067953750600001,0.000502612020783,76.06701441297542,30.129016544144353,99.2,92.1,29.566666666666666,73.0,54.7
Bagrol (127),3,53,272,39817,0.08918311315819999,0.000487850297986,76.0907108313865,30.10375695475761,95.0,69.2,29.23333333333333,87.8,61.6
Shafipur Kalan (132),3,53,272,39818,0.10524347037999998,0.000529257230144,76.07517239749895,30.094870043587946,94.1,68.7,31.46666666666667,73.7,56.9
Sihal (131),3,53,272,39819,0.115262041099,0.00060005660155,76.07548876040687,30.07075495371123,98.7,84.4,30.53333333333333,75.0,67.0
Kadar Nagar Alias Munshiwala (135),3,53,272,39820,0.11324121206700001,0.000361595626825,76.03989032649997,30.069349100962373,88.1,79.2,28.6,87.6,43.5
Shafipur Khurd (133),3,53,272,39821,0.0723241462212,0.000281643304353,76.05817045547826,30.08999123856773,96.2,70.9,27.633333333333336,64.0,46.8
Samuran (134),3,53,272,39822,0.0985011505508,0.000489423653637,76.03912034550005,30.084037487122195,98.9,83.10000000000002,34.63333333333333,88.5,47.7
Karial (136),3,53,272,39823,0.1822468237,0.0007217056265939999,76.02708659714199,30.05446255032433,95.1,85.0,27.600000000000005,74.9,47.9
Dharamgarh Chhanna (137),3,53,272,39824,0.060418884200599994,8.38417001695e-05,76.04268018550005,30.049780077477866,96.6,94.9,34.766666666666666,90.7,78.0
Rattangarh Sidhran (139),3,53,272,39825,0.114105742233,0.000335031103979,76.03152259186919,30.03327284573163,92.8,92.4,31.366666666666664,69.9,48.4
Khetla (140),3,53,272,39826,0.146551810217,0.0010847915730199998,76.00690768627288,30.024183298624052,92.5,86.69999999999997,32.666666666666664,80.1,57.8
Rampura Gujran (117),3,53,272,39827,0.051999431233400006,8.44244870743e-05,75.99894413908498,30.04532157697884,97.4,66.10000000000001,31.03333333333333,91.3,33.1
Dewangarh Alias Kaimpur (116),3,53,272,39828,0.0968278591189,0.00034026386892400007,75.97550669891422,30.03481353827885,98.7,78.5,30.966666666666665,89.6,55.1
Kheri Naga (115),3,53,272,39829,0.07364731592960001,0.000277411762312,75.9768495411966,30.017806838341926,100.0,97.4,27.200000000000006,92.7,45.6
Ladbanjara Kalan (147),3,53,272,39830,0.13749340378799998,0.0008777557059650001,75.98252795834782,29.992519022479648,95.7,64.6,28.43333333333333,72.1,43.1
Kakuwala (146),3,53,272,39831,0.100992966755,0.000404435847903,76.01010983029767,30.00591902218593,86.8,75.69999999999997,34.766666666666666,85.2,45.5
Ladbanjara Khurd (145),3,53,272,39832,0.064860797431,0.00023573529019900002,76.00129085180045,29.98980556366655,97.9,74.7,41.6,90.7,64.9
Nihalgarh (144),3,53,272,39833,0.0948754621899,0.00035691768309400004,76.00782033600007,29.97594307489533,85.0,37.3,29.96666666666667,90.5,65.6
Dhandial (157),3,53,272,39834,0.100031549123,0.00054912831462,76.00741971914249,29.95923408998641,96.6,89.3,37.3,88.9,55.7
Shadi Hari (156),3,53,272,39835,0.14892737980100001,0.00119039138342,75.9723958298231,29.962034048452097,94.1,65.0,25.7,78.4,37.5
Harigarh (150),3,53,272,39836,0.125142936659,0.0007627242981080001,75.93916740314899,29.962347091711365,93.9,58.0,25.0,71.6,49.3
Kauhrian (149),3,53,272,39837,0.154333555432,0.00104154866003,75.91696346450465,29.98748217390323,97.4,83.9,33.36666666666667,82.89999999999998,47.40000000000001
Ubha (148),3,53,272,39838,0.110736402168,0.0007005777634700001,75.95434895140602,29.99030870040576,99.0,64.2,30.66666666666667,67.0,50.2
Rogla (114),3,53,272,39839,0.17609833819499998,0.00149055011607,75.94950485034268,30.02063502824626,95.7,59.4,27.7,77.69999999999997,43.1
Chhahar (33),3,53,272,39840,0.207452397296,0.00230956428542,75.90957968548128,30.028802781367407,96.7,75.5,28.266666666666666,82.8,56.2
Dhandoli Kalan (113),3,53,272,39841,0.122003667697,0.0008249721346639999,75.92979454749536,30.05811882668269,85.7,56.6,28.23333333333333,80.7,50.7
Janal (118),3,53,272,39842,0.18245391978599998,0.0013350516682000002,75.95441464838711,30.06634937682093,98.5,69.1,31.366666666666664,85.6,51.7
